4 13.4 18.2 0.9 1.9 1.4 NA NA 29 NA NA NA
7.7 NA 5.8 NA 23.2 2.5 11.2 12.5 1 24.1 129.1 3.2
9.1 34.6 NA 24.8 13.7 NA NA NA 5 NA 17.9 NA
19.5 12.7 49.8 22.6 22.5 47.9 85 3.4 7.4 19 NA 22.7
31.3 NA NA NA 33.9 NA 12.4 NA 7.4 0.1 NA 1.3
0.3 1.5 NA 2.4 3.2 2.1 NA 2 1.1 NA NA NA
0 NA 1.4 NA 5 16 8.1 5.2 21.1 23.3 105.3 49.2
65.7 57.6 NA 5.1 13.2 NA NA NA 18.1 NA 88.3 NA
16.9 0 3.6 0.8 0 22.7 0 0 0 50.4 NA 0
6.7 NA NA NA 0.3 NA 0 NA 32.5 78.8 256.7 158.9
70.4 96.4 84.2 20.7 9.7 26.5 NA 265.1 45 NA NA NA
106.2 NA 51.8 NA 25.1 19.6 5.7 25.3 37.8 15.2 19 28.6
21.9 12.4 NA 21.3 30.5 NA NA NA 14.7 NA 32.7 NA
102.3 59 37.7 70.9 67.3 73.9 246.6 27.1 78.8 76.1 NA 174.9
116.4 NA NA NA 51.9 NA 46.1 NA 82.3 156.8 83.4 66.1
108.6 115.6 207.8 44.7 103.8 NA NA 221.3 151.1 NA NA NA
87.7 NA 138 NA 70.7 156.9 106.6 107 118.4 63.5 596.9 52.6
57.6 49 NA 177.8 140.8 NA NA NA 74.5 NA 60.8 NA
90.1 42.2 55.7 38.4 40.4 54.9 283.9 39.1 52.5 99.9 NA 86.2
105.5 NA NA NA 51.5 NA 75.1 NA 67.8 87.3 66.3 47.7
68.4 80.4 259.8 61.7 49.5 25.4 NA 89.7 209.2 NA NA NA
58.9 NA 65.9 NA 100 50.8 35.2 64.7 50.1 98.3 358.9 20.7
73.3 42.5 NA 109.7 76.7 NA NA NA 43.1 NA 104 NA
0.9 7.7 8.5 7 1.8 4.5 1.6 1.7 1.3 NA NA 19.9
12.5 NA NA NA 0 NA 5.8 NA 0.2 0.6 2.5 0.5
1 0.8 1.4 0.7 1.1 1.5 NA 0 3.5 NA NA NA
3.9 NA 5.6 NA 6.3 7.8 6 19.8 15 15 55.5 32.3
29.2 0.7 NA 32.8 17.6 NA NA NA 10.1 NA 42.8 NA
0 0 11.7 2.5 12.8 3.9 41.3 0 0 0 NA 0
0 NA NA NA 0 NA 0 NA 137 143.4 239.8 201.9
41.1 134.7 166.4 54.9 27.1 52.4 NA 224.5 159.2 NA NA NA
144.6 NA 88.7 NA 174.9 45.5 23.6 23.1 86.5 38.3 88.7 124.9
38.9 138.6 NA 38.7 63.9 NA NA NA 23.8 NA 174.7 NA
28.8 43 NA 41.3 43 NA NA NA 33.3 NA 81.3 NA
233.6 257.4 366.7 232 290.9 92.8 540.9 242.4 208.6 132.6 NA 630
428.5 NA NA NA 297.8 NA 313.8 NA 148.6 116.1 100.2 38.9
46.3 75.2 248.5 106.3 164 55.5 NA 116.2 69.3 NA NA NA
78.9 NA 428.7 NA 33.5 75.6 54 65 57.1 9.6 26.7 8.8
20.9 19.9 NA 42.5 48.7 NA NA NA 37.5 NA 8 NA
14.9 18.9 18.5 15.2 14.7 33.3 19.3 2.5 7.8 28 NA 41.8
18.5 NA NA NA 14.8 NA 27.5 NA 90.5 175.6 111.3 76
85.5 107.3 484.3 130.4 55.8 70.3 NA 117.6 272.2 NA NA NA
63.9 NA 101.9 NA 261.2 73 57.5 60.5 46.1 96.9 318.6 70.2
88.5 133.8 NA 118.4 92.9 NA NA NA 77.5 NA 193.3 NA
69.7 129.7 163.8 181.9 150.5 88.1 138.5 30.2 55.7 95.3 NA 163.5
196.8 NA NA NA 80.8 NA 118.3 NA 1 0 1.2 2.5
1.8 1.8 5 1.3 0.7 0.5 NA 0.6 4.3 NA NA NA
0 NA 5 NA NA 0 0 0 0 0 1.7 0
0 0 NA 0 0.4 NA NA NA 0 NA 4.9 NA
76.4 5.5 3 79.8 24.6 51.8 145.1 0 0.1 26.5 NA 0
48.6 NA NA NA 7.1 NA 103.7 NA 2.1 25.6 81 64.5
15 53.5 10.9 7.9 21.9 10.9 NA 39.7 14.1 NA NA NA
65.8 NA 10.5 NA 50.2 16.6 1.8 12.9 27.1 8.6 12.5 0
21.9 33.3 NA 36.3 28.6 NA NA NA 10.4 NA 27.5 NA
97.5 281.6 251.7 98 199.4 109.9 494.4 97.7 198.7 95.1 NA 274.9
116.3 NA NA NA 221.9 NA 214.9 NA 37 50.7 36 16.4
20 30.5 63.5 67.7 126.2 31.5 NA 83.6 27.7 NA NA NA
23 NA 65.1 NA 14.2 3.2 11 24.8 27.2 7.4 14.4 12.5
4.6 0.1 NA 31.3 20.1 NA NA NA 4.2 NA 0 NA
31.7 19.1 21.8 17.4 20.3 54.8 118 14.3 17.8 23.8 NA 29.6
15.3 NA NA NA 10.1 NA 46 NA 34 46.7 24 17.6
43.8 25.2 138.7 38 22.3 16.6 NA 44.1 53 NA NA NA
29.7 NA 52.7 NA 143 55.2 37.4 42 46.4 67.2 99.3 43.7
65.5 52.8 NA 64.7 45.6 NA NA NA 57.7 NA 138.3 NA
5.2 33.2 36.9 24.2 9.1 24.2 48.9 2.2 6.7 2.8 NA 22.5
23.4 NA NA NA 33.5 NA 10 NA 25.4 6.4 28.9 23.3
15.3 20.6 48 15.1 21.9 31.3 NA 33.1 21.7 NA NA NA
23.2 NA 41.5 NA 0.4 6.7 18.3 8 10.2 29.2 29.6 3.2
30.7 29.3 NA 18.7 5.9 NA NA NA 9.3 NA 13.2 NA
0 1.4 0.1 0 0 3.7 3.9 0 0 0 NA 0
0 NA NA NA 1.4 NA 0 NA 6.5 24.2 44.5 78.1
8 64.3 43 62 55.1 8.7 NA 104.8 44 NA NA NA
60.5 NA 75.4 NA 62.2 44.8 11 38.5 48.7 23.3 27.5 4.1
4.2 12.2 NA 63.9 48.1 NA NA NA 56.6 NA 66.2 NA
29.1 28.3 NA 14.5 NA NA NA NA 42 NA 38.2 NA
58.7 156.6 112.5 NA 186.5 88.1 284.3 122.7 83.5 60.6 NA 254.6
NA NA NA NA 58.9 NA 113.6 NA 184 185.9 211.4 NA
165 198.7 402.5 95.2 162.2 137.2 NA 147.4 NA NA NA NA
134 NA 274.3 NA 57.1 123.3 91.2 NA 122.3 33 304.9 28.3
26.6 58.1 NA 60.2 NA NA NA NA 74.2 NA 31.3 NA
0 5.2 0 NA 0 0.9 15.3 0 0 0 NA 0
NA NA NA NA 2.4 NA 0 NA 5.5 NA 6.6 NA
18.6 17.1 90.9 4.3 2.9 8.9 NA 13.2 NA NA NA NA
4.5 NA 6.3 NA 114 19.8 18.6 NA 20.2 85.7 215.3 12
44.1 27.1 NA 90.1 NA NA NA NA 18.5 NA 206.9 NA
0 1.4 0 NA 0 0.5 0 0 0 4.4 NA 0
NA NA NA NA 0 NA 0 NA 5.6 0.2 0.2 NA
1 4 8.4 0 0.6 6 NA 0.4 NA NA NA NA
1 NA 1.1 NA 0.9 1.3 0 NA 0 3.9 0.9 0
0 2.2 NA 0 NA NA NA NA 0 NA 0 NA
0 0 0 NA 0 0 0 0.8 0 0 NA 0
NA NA NA NA 0 NA 0 NA 167.8 114.4 275.7 NA
26.1 77 124.5 144 42 61.6 NA 274.5 NA NA NA NA
273.7 NA 70.1 NA 61.7 22.8 38.9 NA 3.4 30.6 17.8 8
10.9 18.6 NA 22.7 NA NA NA NA 37.9 NA 118.2 NA
51.2 22.3 33.7 NA 21.9 12 53 12.8 32.8 19.4 NA 22.2
NA NA NA NA 20.3 NA 19.6 NA 32.3 66.4 39.8 NA
61.9 59.2 119.7 33.3 35.2 15.4 NA 98.7 NA NA NA NA
35.3 NA 0 NA 65.1 126.9 86.8 NA 97.3 42 443.5 34.7
33.6 11.8 NA 98.2 NA NA NA NA 61.3 NA 52.6 NA
178.1 53.8 107.1 NA 74.8 205.5 590.8 45.2 48.8 163.6 NA 211.1
NA NA NA NA 98.5 NA 182 NA 18.5 42.9 21 NA
22 17.1 74 37.6 11.2 7.6 NA 19.8 NA NA NA NA
10.9 NA 7 NA 37.5 35.8 44.2 NA 50.3 59.4 204.2 6.8
20 34.8 NA 105.7 NA NA NA NA 49.7 NA 50.9 NA
39.2 82.7 91.5 NA 102.1 72 112.6 16.1 43.5 43.4 NA 108.9
NA NA NA NA 101.3 NA 74.2 NA 0.5 0.9 2.7 NA
2.9 0.5 4.7 4.6 0 5.2 NA 1.8 NA NA NA NA
0.5 NA 0.4 NA 0 0.8 1.8 NA 2.5 4.4 3.8 0
0 1.4 NA 1.3 NA NA NA NA 0 NA 0.9 NA
2.2 9.2 0.4 NA 12.1 30.2 238.3 0.3 8.8 10.4 NA 88.7
NA NA NA NA 41.3 NA 0 NA 76.8 108.3 NA NA
27.8 68.9 99.9 58.3 49.9 45.6 NA 179.9 NA NA NA NA
184.8 NA 77.6 NA 31.6 39.8 13.6 NA 22.5 65.9 68.5 0
0 14.9 NA 37.5 NA NA NA NA 22.3 NA 104.7 NA
3.7 3.6 NA 4.2 NA NA NA NA NA NA 17.1 NA
4.2 10.5 17.2 NA 9.9 9.5 36 6.3 40.4 18.6 NA 11.8
NA NA NA NA NA NA 6.6 NA 67.5 278.1 132.2 NA
93 114.5 536.3 70.9 225 101.8 192.9 106.4 NA NA NA NA
NA NA 205.7 NA 63.1 158.1 110.1 NA 152.5 90.9 468.5 51.6
68.1 31.8 41.5 152.1 NA NA NA NA NA NA 82.5 NA
13.2 17 10.4 NA 1.8 17.7 44.3 15.6 27.6 30.8 13 5.2
NA NA NA NA NA NA 54.4 NA 12.9 29 47.2 NA
24.6 37.9 118.9 21.7 11.2 11.2 16.3 15 NA NA NA NA
NA NA 15.6 NA 18.9 9.9 13.2 NA 0 42.6 180.9 15.3
25.6 8.4 26.5 21.1 NA NA NA NA NA NA 38.6 NA
11.8 59 76.9 NA 31.1 18.7 36.7 17.4 52.3 23 17.2 26.6
NA NA NA NA NA NA 48.2 NA 25.8 2.6 1.3 NA
2.9 25.8 61.1 26.7 18.6 17.1 9.5 8.8 NA NA NA NA
NA NA 25.9 NA 62.1 23.2 16.6 NA 15.5 39.2 127.6 53.5
86.4 50 20.6 13.4 NA NA NA NA NA NA 98.2 NA
0 0 16.4 NA 0 0 5.8 0.9 0 0 0 0
NA NA NA NA NA NA 1.5 NA 53.2 88.1 158.1 NA
24.4 90.3 129.5 95.5 36.2 58.2 50.6 52 NA NA NA NA
NA NA 52.1 NA 17.4 NA 8.8 NA 10.2 5.2 NA 35.3
9.1 3.1 0 2.6 NA NA NA NA NA NA 54.4 NA
10.1 7.5 13.2 NA 0 7.1 40.9 4 0 8.2 10.7 8.8
NA NA NA NA NA NA 24.7 NA 155.7 273.7 135.4 NA
164.1 226.5 394.2 111.4 145.5 118.1 207 85.5 NA NA NA NA
NA NA 190.8 NA 165 262.2 118.6 NA 198.3 85.2 742.6 40.6
58.5 52.4 29.1 257.7 NA NA NA NA NA NA 73.3 NA
94.7 45.3 63.7 NA 54.4 78.5 201.7 29 41.7 63.1 68 74.1
NA 26.5 NA NA NA NA 120.6 NA 0 24 15 NA
8.6 15.3 50.1 17.3 2.8 2.2 4 6.5 NA 3.7 NA NA
NA NA 4.8 NA 173.8 91.2 77.9 NA 128.9 69.1 250.9 74.9
103.8 82.1 261.2 75.2 NA 65 NA NA NA NA 282 NA
4.6 15.1 61.2 NA 34.9 29.9 37.1 4.3 9.7 10.6 30 31.2
NA 4 NA NA NA NA 15.9 NA 3.1 0 0.6 NA
3.3 1.3 6.5 2.5 2.7 6.5 3 1.3 NA 5.5 NA NA
NA NA 5.1 NA 36.9 NA 39.6 NA 14.7 29.6 42.6 62.7
24.5 95.7 24 6.9 NA 59.8 NA NA NA NA 112.4 NA
57.3 34.3 12.1 NA 24.8 30.1 46.7 0 23.2 1.2 19.4 53.4
NA 0 NA NA NA NA 10.6 NA 62.2 46.3 228.2 NA
20.8 94.4 130.9 58 61.7 54.8 42 95.2 NA 46.9 NA NA
NA NA 84.1 NA 145.1 64.5 25.3 NA 41.2 50.5 44.8 89
42.4 80.7 35.5 18 NA 27.4 NA NA NA NA 82.7 NA
12.8 57.8 24.4 10.2 NA 3.9 NA NA NA NA 86.3 NA
15.7 23.2 63.6 NA 142.9 54.7 218.7 41.4 57.4 17.8 0 43.7
NA 31.9 NA NA NA NA 51.2 NA 178 280.1 147.1 NA
166.2 217.1 234.3 84.4 181.4 269.3 218.7 144.9 NA 227.7 NA NA
NA NA 221.4 NA 155.4 209.2 178.8 NA 115.3 51.1 515.4 93
65 157.4 57 156.7 NA 41 NA NA NA NA 91.6 NA
0 2.2 0 NA 0 0 0 NA 0.3 0 0 0
NA 0 NA NA NA NA 0 NA 43.1 78 35.3 NA
39 37.5 208.6 35.3 21.8 19.7 20.4 11.5 NA 20.3 NA NA
NA NA 35.1 NA 27.6 10 7.9 NA 10.5 10 11.5 0
11.6 12.2 62.8 0 NA 3.7 NA NA NA NA 37.8 NA
13.4 76.3 101.7 NA 75 64.9 77.6 24 26.2 86.4 46.4 36.6
NA 39.4 NA NA NA NA 89.6 NA 6.7 6.8 8 NA
17.3 2.9 3.8 6.2 5.1 1.7 2.9 6.3 NA 5.9 NA NA
NA NA 11.9 NA 2 NA 0 NA 0.1 3.7 32.2 0
3.7 10.9 0.4 3.6 NA 0 NA NA NA NA 26.3 NA
0 0 0 NA 0 0 18.8 0.1 0 0 5.5 0
NA 0 NA NA NA NA 0 NA 13.6 0 46.2 NA
0 11.8 18 1.7 3.2 0 0 11.3 NA 4.9 NA NA
NA NA 40 NA 135.6 13 28.2 NA 29.8 70 81.9 72.9
36.4 61.5 88.2 39.4 NA 62.7 NA NA NA NA 131.5 NA
82.7 NA 298.4 NA 134 84 391.6 128.2 130.4 139.4 168.8 212.6
NA 112 NA NA NA NA 126.7 NA 113.9 210.8 78 NA
93.2 194.5 258.6 76.4 98.6 85.5 120.4 130.5 NA 125.2 NA NA
NA NA 140 NA 20.8 36 23.5 NA 27.5 4.2 62.9 13.4
11 6.3 8.4 32.1 NA 8.5 NA NA NA NA 11.5 NA
6 16.6 7.8 NA 7.2 16.7 53.6 1.6 15.6 3.6 9.5 3.2
NA 3.2 NA NA NA NA 12.1 NA 146.2 116.4 NA NA
131.2 103.7 424.5 94 75.8 127 56.4 47.7 NA 98.8 NA NA
NA NA 180.6 NA 214.1 95 95.9 NA 212.3 202.9 780.1 117.9
180.5 170.3 316.9 112.8 NA 115.6 NA NA NA NA 368 NA
62.7 135.3 85.3 NA 77.9 88.6 124.3 22.6 85.8 97 58.4 100.9
NA 48.2 NA NA NA NA 68.1 NA 1.9 0.1 0.1 NA
0.7 0.7 15.3 0 0 0.8 0.2 0 NA 0.9 NA NA
NA NA 2 NA 0 0 0.2 NA 0 0 0.5 0
0 0 0 0 NA 0 NA NA NA NA 0.1 NA
0 NA 0.4 NA 0 0 51.6 8.9 45.8 0.6 7.4 0
NA 46.7 NA NA NA NA 36.9 NA 8.6 90.7 47.9 NA
32.7 85.4 115.3 115.4 26.9 0 23.5 70 NA 40.4 NA NA
NA NA 42.5 NA 60.7 26.8 19.6 NA 29.8 21.3 13.3 11.8
24.5 20.8 12.3 34.9 NA 12.7 NA NA NA NA 32 NA
21.2 28.7 21.3 53.8 NA 36.8 NA NA NA NA 85.5 NA
132 75.1 106.2 NA 309 117.9 247.7 104.8 116.2 112.8 88.5 139
NA 145.6 NA NA NA NA 152.2 NA 9.4 93.8 63.9 NA
38.3 42.4 77.1 76.6 96.9 69.3 97.4 48.7 NA 100.6 NA NA
NA NA 76.2 NA 26.3 43.9 24.4 NA 43 4.9 46.6 11.1
14.5 0 0 20 NA 12.1 NA NA NA NA 16.2 NA
87.3 58.9 70.3 NA 90.4 145.5 609.1 42.8 94.9 164.9 148.2 102.7
NA 31.2 NA NA NA NA 163.4 NA 24.6 30.2 14 NA
20.8 23.4 112 25.5 12.8 22.8 16.4 13.5 NA 15.4 14.2 NA
NA NA 19.4 NA 24.6 15.1 23.4 NA 23.5 37.2 120 15.5
72.5 26.2 112.8 16.4 NA 38.1 25.4 NA NA NA 104.9 NA
62 97.6 112.1 NA 90.2 53.3 79.5 22.5 54.5 71.5 83.7 63.5
NA 58.8 87 NA NA NA 63.5 NA 9.8 11.6 14.4 17.4
33.4 7.9 20.4 29.2 46.6 19.7 8.9 14.3 NA 62.3 38.1 NA
NA NA 16.2 NA 11.1 0 0 9.9 3.1 10.5 7.7 45.1
67.3 19.3 11.6 11.8 NA 38.7 12.1 NA NA NA 25.9 NA
0 5.1 15 17.2 11.8 45 241.3 9.2 39.1 4 12.1 27.8
NA 0.1 37.6 NA NA NA 50.9 NA 28 17.8 0 71.9
12 21.7 38.2 2.3 1.9 0 0 10.5 NA 15.8 3.2 NA
NA NA 23.3 NA 16.2 0 3.6 6.4 0.2 14.1 21.3 10.9
2.3 6.6 1.2 3.4 NA 8.2 0 NA NA NA 61.8 NA
29 49.2 106.9 52.1 111.8 39.3 70.2 53.5 34.5 26.3 11.2 95.5
NA 40.3 27 NA NA NA 69.4 NA 48 206.6 119.3 46.6
125 137.4 289.1 83.4 110.7 73.9 71 79.5 NA 117.7 115.8 NA
NA NA 158.7 NA 160.7 185.5 102.3 127.1 87.4 62.9 541.1 37.5
70.2 59.9 24.1 99.3 NA 57.2 57.3 NA NA NA 77.6 NA
24 21.4 34 21.3 28 23.7 73.3 11.2 34.9 41.5 24.1 32.2
NA 11.6 50.3 NA NA NA 36.1 NA 15.9 5.5 18 15.3
11.2 22.5 77.7 16.8 10 15.2 9 8.4 NA 8.4 17.5 NA
NA NA 25.7 NA 31.3 10.5 25.1 11.9 12.7 32.5 34 27.1
25.7 11.2 100.2 7 NA 24.2 12.3 NA NA NA 67.3 NA
68.5 32.2 98.1 63.6 29.4 42.6 55.4 13.2 40.2 64.1 31.7 28.8
NA 26.9 63.4 NA NA NA 30.7 NA 6.3 8.4 8.3 6.4
2.1 6.3 2.4 4.7 10.8 13.9 7.2 11.6 NA 28.4 25.7 NA
NA NA 29.9 NA 37.1 3.3 8.3 71.4 31.4 22.4 114.7 61.9
63.3 87.8 2.9 26.5 NA 42.5 13.1 NA NA NA 125.3 NA
0 40.1 2.9 0 21.6 0 0 0 0 0 0 20.3
NA 0 0 NA NA NA 0 NA 25.4 130.1 225.3 127.4
69.2 58.1 158.6 14.6 8.4 36.5 23.6 98.6 NA 23.3 15.8 NA
NA NA 1.3 NA 71.2 28.2 38.1 91.9 16.1 34.6 71.2 74.8
86 80.6 66.6 21.9 NA 57.3 56.7 NA NA NA 38.4 NA
28.3 51.8 39.7 38.9 NA 29 43.8 NA NA NA 71.4 NA
121.9 104.8 121.4 40.8 113.8 54.4 153.5 NA 119.8 68.6 91.3 58.1
NA 59.9 130.8 NA NA NA 190.1 NA 52.1 66.6 37.9 13.1
55.5 53.8 24.3 NA 0 7.8 11.5 16.8 NA 46.5 21.1 NA
NA NA 0 NA 76.1 50 37.5 31.6 50.2 46.6 193.7 NA
19.1 8.9 4.4 33.1 NA 10.4 34.6 NA NA NA 42.5 NA
82.4 27.4 97.9 39 38.3 67 125.8 NA 55.6 104.5 80.3 50.9
NA 22 79.6 NA NA NA 85.1 NA 7.3 13.2 7.5 3.6
6.8 8.2 45.3 NA NA 8 7.6 5 NA 7.1 3.5 NA
NA NA 4.5 NA 106.7 9.7 20.3 28.4 40.2 42.8 254.2 NA
52.7 88.6 161.3 30.5 NA 15.5 30.8 NA NA NA 77.2 NA
6 26 17.5 12.7 5.9 7.6 3.1 NA 3.4 7.8 8.1 4.1
NA 3.1 3.3 NA NA NA 10.7 NA 44.4 9.9 17.3 33.4
41.5 20.4 40.3 NA 15.2 36.6 28.6 23.8 NA 40 29 NA
NA NA 37.8 NA 23.4 5.1 4.2 4.2 2.2 20.7 6.8 NA
9.2 15.5 5.4 4.1 NA 32.2 5.8 NA NA NA 27.7 NA
68.9 38.8 3.9 38.8 62.1 51.7 248.9 NA 51.6 0 0 49.3
NA 3.3 28.3 NA NA NA 31.8 NA 0 41 79.7 110.7
15.9 49.2 22.8 NA 0 28.1 6.5 46.4 NA 3.3 1.9 NA
NA NA 34.6 NA 94.6 0 0 12.1 14.3 NA 36.1 NA
104.7 11.1 2.3 15.1 NA 16.9 5.7 NA NA NA 90.9 NA
98.8 75.1 153.6 72.8 133.7 74.7 275 NA 233.1 171.9 131 100.1
NA 150.5 143.5 NA NA NA 107.7 NA 102.5 85.2 145 31.9
79.9 110.8 255.5 NA 46.4 29 37.2 26.4 NA 34.4 38.9 NA
NA NA 93.5 NA 20.3 20.5 9 11.6 8.3 2.6 50.8 NA
17.9 3.7 2.1 19 NA 7.7 9.1 NA NA NA 10.4 NA
11.6 17.7 13.3 12.5 7.8 12.6 20.2 NA 11.5 32.5 35.4 7.1
NA 8.1 29.1 NA NA NA 14.4 NA 30.9 65.4 68.2 29.7
56.5 36.1 101.2 NA 32.1 40.5 24.8 20.5 NA 25.9 33 NA
NA NA 52.6 NA 147.8 49.2 50.9 39.3 105.2 124.9 292.5 NA
39.6 92.2 176.5 49.4 NA 55.6 62.3 NA NA NA 97.6 NA
NA 30.9 NA 31.9 20 4.6 14.8 NA 7.2 15.3 16 12.3
NA 17.6 2.9 NA NA NA 9.7 NA 31.8 5 31 45.7
26.9 22.1 43.1 NA 35.5 26.4 24 16.5 NA 93.7 29.7 NA
NA NA 31.1 NA 7 16.6 23.6 4.3 23 7.1 45 NA
3.8 62.2 36.7 7.7 NA 0 13.8 NA NA NA 30.3 NA
0 0 0 0 0 0 0 NA 0 0 0 0
NA 0 0 NA NA NA 0 NA 56.7 54.3 58.8 73
19.9 45 77.2 NA 4.9 51.3 35.3 38.4 NA 10.2 9 NA
NA NA 83.6 NA 96.3 23.7 2.9 18 11.1 NA 21.5 NA
61.1 51.9 42 11 NA 34.3 20.3 NA NA NA 132.1 NA
51.5 1.7 NA 30.3 NA 13.3 34.9 NA NA NA NA NA
80.6 150.5 292.1 126.4 299.8 139.6 606.6 NA 232 99.7 NA 332.9
NA 143 370.7 NA NA NA NA NA 60.5 35 31.9 23.6
40.4 33.4 104.6 NA 117.3 63 NA 96.8 NA 107.8 47.7 NA
NA NA NA NA 25.2 51.3 51.5 32.8 52.6 30.9 308.5 NA
27.8 9.6 NA 53.8 NA 18.3 39.7 NA NA NA NA NA
31.6 8.3 13.6 16.4 37.1 14.4 70.6 NA 37.5 54.1 NA 10.5
NA 23.9 33.5 NA NA NA NA NA 31.2 74.8 82.1 32.3
58.1 48.9 147.2 NA 38.5 31.2 NA 29.1 NA 38.7 30.4 NA
NA NA NA NA 79.4 60.8 38.4 24.7 33.8 34.2 165.8 NA
50.8 82.6 NA 35.7 NA 42.9 76.4 NA NA NA NA NA
8.2 26.7 20 52 25.1 14.3 40.7 NA 14.9 75.9 NA 22.9
NA 16.4 37.3 NA NA NA NA NA 0.6 0.1 1.3 0.6
1.6 0.1 0.3 NA 0 0.4 NA 0.2 NA 0 0 NA
NA NA NA NA 0.4 0 1 2 0.3 2.1 21.6 NA
1.2 11 NA 4.5 NA 0.7 1.1 NA NA NA NA NA
42 113.2 31.9 34.2 126.9 74.6 185.6 NA 1.2 135 NA 115.1
NA 1.2 51.7 NA NA NA NA NA 21.6 28.6 67.1 53.2
14.7 56.9 12.3 NA 43.9 29.5 NA 60.4 NA 46.1 10.7 NA
NA NA NA NA 187 52.5 31.4 89.7 65.4 128.4 76.5 NA
51.5 68.1 NA 49.6 NA 85.2 72.1 NA NA NA NA NA
100.1 166.5 144.8 103.2 200.3 156.1 323.9 NA 145.9 186.6 NA 210.9
NA 152.9 366.6 NA NA NA NA NA 27.6 84.6 36 23
28.2 17.2 48.7 NA 68 12.9 NA 39.3 NA 94.6 30.7 NA
NA NA NA NA 165.3 177.5 127.9 153.3 219.7 122.4 495.4 NA
40.7 61.8 NA 184.5 NA 23 150.1 NA NA NA NA NA
51.6 42.5 80.3 87.1 69.2 136.6 441.2 NA 41.2 94.3 NA 75.9
NA 30.4 84.7 NA NA NA NA NA 31.3 35.9 49.4 19.6
24.4 25 189.2 NA 17.9 20.5 NA 18.6 NA 32.9 24.5 NA
NA NA NA NA 16.7 18.2 34.1 0 13.5 11.9 62.4 NA
20.6 12.7 NA 4.7 NA 7.1 8 NA NA NA NA NA
19.2 32.3 30.6 50.4 42.7 11.5 35 NA 17.7 58.7 NA 29.5
NA 12.6 30.3 NA NA NA NA NA 0 0 0 0
0 0 0 NA 0 0 NA 0 NA 0.3 0.1 NA
NA NA NA NA 75.9 41.8 34.7 77.5 38.3 56.2 155.7 NA
67.1 61.7 NA 47.5 NA 114.1 33.1 NA NA NA NA NA
0 2.8 0.4 0 32.8 0 0 NA 0 2.2 NA 1.5
NA 0 0 NA NA NA NA NA 0 12.3 46.5 0
11.5 23.1 1.2 NA 0 2 NA 29.7 NA NA 1.7 NA
NA NA NA NA 43.3 25.9 51.9 28 39.4 33.3 65.9 NA
83.4 79.8 NA 33.8 NA NA 22.1 NA NA NA NA NA
17.9 41.2 NA 42.8 NA NA 78.8 NA NA NA NA NA
252 285.6 392 193.5 402.6 145.4 811.4 NA 304.5 173.4 NA 251
NA NA 667.1 NA NA NA NA NA 138.2 106.3 91.4 30.2
128.6 132.5 243.6 NA 126.5 134.1 NA 67.6 NA NA 68.5 NA
NA NA NA NA 50 38.4 13.5 28.7 92.6 35.9 72.3 NA
38.1 15.5 NA 36.7 NA NA 37.6 NA NA NA NA NA
6.4 18.2 19.1 11.2 10.6 14.2 44.7 NA 6.9 27 NA 6.3
NA NA 16.2 NA NA NA NA NA 97.8 137.6 135.6 94.7
145 127.2 536.3 NA 69.7 120.6 NA 58.6 NA NA 151.6 NA
NA NA NA NA 279.3 161.5 180.1 121.3 134.8 178.4 673.9 NA
125.4 204.5 NA 96.6 NA NA 133.5 NA NA NA NA NA
90.2 179.3 117.1 100.6 140 72.8 118.3 NA 85.8 126.2 NA 84.4
NA NA 148.1 NA NA NA NA NA 11 2.7 4.2 3.3
6.8 1.7 4.3 NA 1 6 NA 0.4 NA NA 4.5 NA
NA NA NA NA 0.6 NA 2.3 3.3 0 6.7 7.1 NA
0 0 NA 0.1 NA NA 3 NA NA NA NA NA
87.3 43 54.1 102.2 58.4 105.8 240.7 NA 27.6 58.4 NA 33.7
NA NA 101.8 NA NA NA NA NA 81.2 66.1 90.6 117.3
15.5 46.4 85 NA 0 11.4 NA 74.3 NA NA 3 NA
NA NA NA NA 9.3 44.3 6.8 9.3 15.8 0.9 19.2 NA
0 9.1 NA 12.3 NA NA 0 NA NA NA NA NA
153.2 157.4 126.8 150.6 103.2 61.7 469.9 NA 189 134.5 NA 105.5
NA NA 205.7 NA NA NA NA NA NA 93.2 51.8 27.9
52.2 32.9 150.5 NA NA 31.6 NA 24.8 NA NA 88.7 NA
NA NA NA NA 0 0 4.6 9.9 7.5 0 37.2 NA
9.1 0 NA 0 NA NA 0 NA NA NA NA NA
26.2 21.5 14.9 27.8 13.8 72.3 258.6 NA 32.7 41.3 NA 18.2
NA NA 28.7 NA NA NA NA NA 8.2 31.6 7 12.1
10.2 33.3 117.6 NA 8.3 NA NA 7.9 NA NA 4.2 NA
NA NA NA NA 27.4 51.4 35.5 29.5 61.7 35.4 41.4 NA
9.1 34.6 NA 20.5 NA NA 23.6 NA NA NA NA NA
21.9 57.8 93.2 87.8 79.9 NA 116.3 NA 41.2 39.3 NA 32.2
NA NA 19.2 NA NA NA NA NA 11.5 3.9 2 3.8
4.7 0.4 3.8 NA NA 6 NA 1.2 NA NA 3.5 NA
NA NA NA NA 11.2 NA 14.4 8.5 12.6 34 36.3 NA
20.6 72.3 NA 2.7 NA NA 16.6 NA NA NA NA NA
0 0 0 0 0 8.7 0 NA 0 2.2 NA 3.2
