0.5 16.8 30.5 20.7 2.7 15.7 36.3 4.3 5.4 8.5 NA NA 17.6 NA NA 11.5 NA NA NA NA
27.3 NA 36.6 25.7 31.3 31.5 55.4 16.9 40.1 23.6 NA NA 33.5 NA NA 43 NA NA NA NA
0 0 2.5 0 0 2.3 12.8 0.3 8.8 1.6 NA NA 3.4 NA NA 1.1 NA NA NA NA
0 0 0.6 24.5 0 0 0 0.2 1.8 0 NA NA 0 NA NA 0 NA NA 0 NA
2.1 0 0 0 0 0 26.8 0 0 10.9 NA NA 0 NA NA 0 NA NA 0 NA
82.4 25.9 12.3 22.5 22.2 9.1 30.1 26 43 47.7 NA NA 49.5 NA NA 31.3 NA NA 40.4 NA
76.9 140.9 91.6 55.6 113.2 106.1 281.9 60.8 44.4 37.4 NA NA 91.1 NA NA 45.6 NA NA 82.6 NA
161.7 316 214.7 70.4 199.8 219.6 210 105.4 91.6 74 NA NA 129.1 NA NA 270.6 NA NA 147.8 NA
58.5 45.1 47.1 39.3 31.7 27.1 85.4 26.8 26.9 NA NA NA 41.4 NA NA 31.8 NA NA 28.9 NA
64.5 91.8 72.8 56.8 77 133.4 344.9 18.8 48.7 55.4 NA NA 68.4 NA NA 111.1 NA NA 91.7 NA
6.8 16.7 19.6 3.2 11.4 6.7 32.4 14.1 10.5 6.9 NA NA 26.7 NA NA 2.3 NA NA 13.6 NA
107.5 70.2 48.3 76.7 91.3 36.1 146.7 20.7 51.4 67.2 NA NA 67.3 NA NA 46.3 NA NA 43.3 NA
79 237.9 305.9 242.7 225.1 131.6 268.3 71.8 159.5 50.5 NA NA 242.2 NA NA 155.4 NA NA 177.2 NA
16.6 9.2 3.1 4.6 14 4.5 5.4 2.3 NA 5.4 NA NA 6.1 NA NA 12.5 NA NA 1.1 NA
64.8 16.2 10.1 49.8 6.4 31 134.2 75 30.9 39.8 NA NA 13.9 NA NA 11.3 NA NA 13.7 NA
36.1 2.6 7.5 11.9 0 0 68.2 2.2 15.1 0 NA NA 83.8 NA NA 82 NA NA 15.6 NA
94.5 176.1 226.5 282.7 51.1 100.6 130 224.1 58.1 61.8 NA NA 125.7 NA NA NA NA NA 82.7 NA
59.8 16.2 9 44.2 19 8.5 47.7 25.9 49.3 42.4 NA NA 36.2 NA NA NA NA NA 38.2 NA
87.4 149.7 189.9 69.2 175.3 78 278.1 126.4 151 66.9 NA NA 92 NA NA NA NA NA 92 NA
148.6 58.6 78.2 38.8 106 114.4 NA 34.5 113.4 69.9 NA NA 85.2 NA NA NA NA NA 133 NA
69.9 111.1 49.3 73.5 54.1 64.3 468 49.7 74.8 17.5 NA NA 88.9 NA NA NA NA NA 37.1 NA
40.1 29.6 30.5 30.3 35 68.3 72.8 5.6 7.9 36.8 NA NA 24.1 NA NA NA NA NA 20.3 NA
24 68.4 64.1 23.8 55.4 54.7 188.5 33.7 12.7 12.6 NA NA 107.1 NA NA NA NA NA 26.4 NA
96.1 67.7 57.2 46.9 83.7 46.9 212.8 27.8 36.5 22.2 NA NA 57.2 NA NA NA NA NA 29.1 NA
9.8 7.2 23.3 42.5 10.5 23.6 30.3 4.8 6.4 14.8 NA NA 48.6 NA NA NA NA NA 6.4 NA
15.6 2 6.4 3.1 1.7 2.3 11.8 3.1 7.6 7.7 NA NA 2.6 NA NA NA NA NA 5.2 NA
87.7 34.2 37 44.4 36.1 12.5 74.6 171 156.2 107.4 NA NA 87.4 NA NA NA NA NA 248.5 NA
0 0 7.1 0 1.7 19.5 7.8 0 0 0.1 NA NA 0 NA NA NA NA NA 1.2 NA
11.3 65.8 103.7 91.2 8.9 74.2 52 11.1 21.5 5.4 NA NA 32.4 NA NA NA NA NA 12.8 NA
276.7 88.1 91.3 135.2 211.2 149.1 240.7 57.1 112.1 76.4 NA NA 221.7 NA NA NA NA NA 162.5 NA
388.4 327.3 603.3 335.8 467.1 307.6 1019.8 258.8 350.3 353.4 NA NA 357.4 NA NA NA NA NA 248.5 NA
43.9 168.3 89 8.6 96.5 44.8 46.8 25 0 35.4 NA NA 23.8 NA NA NA NA NA 34 NA
68.2 56.6 58.4 62 98.4 26 190.9 43 69 32.9 NA NA 99.6 NA NA NA NA NA 51.2 NA
88.2 43.2 38.2 NA 56.2 148.7 369 47.4 48.5 61 NA NA 111.3 NA NA NA NA NA 64 NA
8.5 5.1 7.3 19 6.9 12.4 31.5 10.7 9.9 6.3 NA NA 37.2 NA NA NA NA NA 10.2 NA
94.3 29.6 48.4 42.7 42.4 45.4 181.6 25 60.8 119.4 NA NA 47 NA NA NA NA NA 52.5 NA
3.5 20.4 47.4 21.5 29.8 NA 5.5 0.3 0 8.6 NA NA 37.1 NA NA NA NA NA 1.5 NA
25.5 13 9.9 20.8 21.6 32.9 35.5 24.5 11.5 11.8 NA NA 25.9 NA NA NA NA NA 48.4 NA
0 10.7 5.1 19.6 17.1 29.7 100.7 34.1 22.5 14.6 NA NA 18.9 NA NA NA NA NA 23.5 NA
109.4 59.1 86.5 10.6 94.3 55.3 122.1 16 22 0.1 NA NA 85.5 NA NA NA NA NA 42.2 NA
13.4 15.8 0 24.2 0 16.6 NA 0 0 0 NA NA 2.8 NA NA NA NA NA 0 NA
58.5 16.7 25.2 68.4 45.8 74.4 103.2 12.3 9.4 17 NA NA 62.3 NA NA NA NA NA 27.8 NA
113.1 64.1 84.1 65.4 75.6 NA 292.5 139 235.2 54.6 NA NA 140.7 NA NA NA NA NA 122.3 NA
89.7 90.2 133.5 19.7 80.4 28.7 101.3 31.9 57.1 96.3 NA NA 84.3 NA NA NA NA NA 102.7 NA
19.4 0 11.6 15.2 19.3 6.4 53.3 4.7 10.6 8 NA NA 7.8 NA NA NA NA NA 1.6 NA
15.1 18.5 46.6 18.5 48.9 25 95.9 1.7 5.8 42.4 NA NA 63.6 NA NA NA NA NA 0 NA
35.4 55.3 56.8 15.2 37 39.6 76.1 70.7 28.6 23.4 NA NA 50.4 NA NA NA NA NA 31.9 NA
190.7 52.1 46.4 102 60.8 73.3 261.3 34.5 78.7 73.9 NA NA 89.4 NA NA NA NA NA 102.6 NA
10.5 41.3 67.8 28.3 31.6 34.9 52.8 4.8 14.2 19.7 NA NA 39.7 NA NA NA NA NA 20.9 NA
4.3 2.4 4.4 7.4 4.8 4.7 4.8 3.9 2.9 3.6 NA NA 7.4 NA NA NA NA NA 3.2 NA
0 22.6 26.6 0 4.9 5.8 6.1 0 0 8.5 NA NA 4.8 NA NA NA NA NA 0 NA
6.5 9.4 0.3 5.7 10 60.8 79.5 0 0 0 NA NA 32.6 NA NA NA 5.4 NA 0 NA
16.4 49.3 92.4 19.5 18.1 47.1 81.2 70.1 10.5 14.7 NA NA 42.7 NA NA NA 76.4 NA 39 NA
50.7 4.9 5.8 9.5 18.5 0.4 48.2 19.3 37.9 25.2 NA NA 11.1 NA NA NA 20.3 NA 26.6 NA
142.1 244.8 268 152.2 275.8 69.2 253.1 123.6 131.1 63.4 NA NA 193.3 NA NA NA 173.9 NA 104.9 NA
43.2 142.4 129.6 41.8 76 97.6 74.4 41.2 35.9 60.3 NA NA 98.4 NA NA NA 90.4 NA 76 NA
27 32.7 16.6 41.6 28.1 35.7 244.2 25.9 14.2 10 NA NA 61.5 NA NA NA 21 NA 44.3 NA
33.8 22.1 39.2 16.7 11.2 64 242.3 25.9 57.8 27.1 NA NA 42.6 NA NA NA 31.7 NA 109.3 NA
38.7 25.7 24 33 23.5 20.8 104.4 14.8 5.4 5.6 NA NA 106.5 NA NA NA 10.9 NA 15.8 NA
147.3 65 91.3 64.4 64.5 83.1 230.5 53.5 91.2 125.4 NA NA 88.5 NA NA NA 71 NA 137.8 NA
34.5 43.1 54.5 30.3 46.9 16.4 30.2 18.6 41.9 71.1 NA NA 43.9 NA NA NA 40.9 NA 39.5 NA
3.2 1.7 4.3 2.4 10.7 4.8 10.9 6.6 6.7 NA NA NA 8.3 NA NA NA 2.3 NA 9.9 NA
0 0 0.8 4 1.6 0 2.7 0.6 4 0 NA NA 5.5 NA NA NA 2.4 NA 21.6 NA
NA 1.2 0 37 0 28.8 40.1 0 0 9.8 NA NA 53.8 NA NA NA 0 NA 0 NA
0 0 0 0 2.5 6.8 19.6 11.8 0 0 NA NA 1.3 NA NA NA 0 NA 0 NA
143 57.2 74.1 NA 146.3 64.5 74.2 94.4 54.4 85.8 NA NA 257.5 NA NA NA 90.5 NA 201.3 NA
165.3 92.5 66.9 NA 152.1 141.7 229 91.6 168.4 75.8 NA NA 169.9 NA NA NA 113.7 NA 92.1 NA
289.5 188.8 141.8 93 207.6 174.6 447.8 75.8 236.4 147.8 NA NA 184.6 NA NA NA 167.7 NA 176.6 NA
79.3 66.3 61.1 57.4 69.3 46.2 507.4 NA 34.4 28.2 NA NA 103.7 NA NA NA 48.2 NA 65.6 NA
52.5 29.9 53.5 83.2 77.2 143 210.4 25.8 30.4 90.4 NA NA 114 NA NA NA 35.4 NA 138.6 NA
0 7.3 1.3 0 0.2 8 18 0.9 2.3 0.1 NA NA 7.9 NA NA NA 3 NA 0 NA
32 5.7 11.6 0 10.7 25.9 265.6 15.6 27.6 10.2 NA NA 9.4 NA NA NA 10.8 NA 32.7 NA
38.4 24.7 96.5 65.4 65 64.4 115.9 15.8 29.5 32.2 NA NA 130.5 NA NA NA 32.7 NA 49.1 NA
20.6 24.2 21.1 14.8 31.4 16 27.3 29.4 40.7 27.8 NA NA 14.1 NA NA NA 17 NA 33.7 NA
67.9 27.8 40.7 21.5 8.9 43.9 105.8 44.5 94.3 122.1 NA NA 34.4 NA NA NA 66.7 NA 74.4 NA
4 17.8 1.5 17.6 8.3 0 0 5 0 7.2 NA NA 35.3 NA NA NA 26.2 NA 53.4 NA
99.1 91 333.2 189.3 47.2 151.7 260.5 82.6 62.8 99.5 NA NA 90.1 NA NA NA 234.5 NA 139.8 NA
207.8 76.9 63.3 125.6 67.8 51.2 50.9 67.3 88.3 88 NA NA 121.1 NA NA NA 41.8 NA 118.2 NA
26.1 36.5 22.1 29.3 53.2 21.1 79.8 29.1 12.8 14.3 NA NA 75.3 NA NA NA 66.3 NA 9.6 NA
68.7 95.1 153.9 26 84.8 79.5 254.5 66.2 157.3 54.6 NA NA 48.2 NA NA NA 137 NA 118 NA
96.9 43.7 93.1 38.9 58.4 47.5 199.2 26.4 60 20.1 NA NA 79.5 NA NA NA 52.2 NA 66.4 NA
29.4 35.9 50.5 29.2 33.4 35.8 120.2 6.6 NA 36.4 NA NA 32 NA NA NA 20.6 NA 17.3 NA
68.9 58.3 62.5 53.3 85.8 58.7 228.6 57 35.1 36.7 NA NA 154.5 NA NA NA 60.5 NA 124.5 NA
13.6 0 8.1 9.5 3.6 9.6 95.1 15.7 31.7 0 NA NA 15.6 NA NA NA 5 NA 54.2 NA
35.8 24.1 100.4 26.2 27.4 55.7 70.2 13.4 63.1 39.9 NA NA 50.9 NA NA NA 41.1 NA 25.5 NA
4.7 0.5 6 1.9 NA 4.3 7.2 3 1.8 4.5 NA NA 4.3 NA NA NA 5.5 NA 6.5 NA
5.8 0 0 4.2 1.8 NA 0.3 0 0 5.8 NA NA 3.6 NA NA NA 0 NA 0 NA
1.9 0 0 2.1 0 0 59.3 0 0 0.5 NA NA 0.3 NA NA NA 0 NA 1.1 NA
23.6 50.3 115.5 47 4.6 24.4 31.6 53.7 31.9 5.4 NA NA 20.4 NA NA NA 24.2 NA 7.2 NA
63.9 25 24.8 31.4 80.7 24.6 46.7 22.4 4.3 54.5 NA NA 70.1 NA NA NA 17.8 NA 138.5 NA
107.1 60.4 149.3 146.9 156.1 94.8 402.7 114.2 303.7 90.4 NA NA 197.2 NA NA NA 100.1 NA 239.6 NA
64.9 268.8 265.9 86.4 183.5 113.2 256.1 106.4 125.4 83.2 NA NA 129.8 NA NA NA 133.7 NA 201.4 NA
13.1 0 6 9.8 23.8 3.3 10.3 7.4 4.7 2.6 NA NA 4.3 NA NA NA 0 NA 11.6 NA
0.2 7 4 7.3 10.7 10.2 25.8 6.5 10.6 16 NA NA 0 NA NA NA 7.6 NA 4.4 NA
59.5 NA 44 31.1 58.7 77.7 232.2 67.8 53.1 31.3 NA NA 83.8 NA NA NA 39.7 NA 75.4 NA
44.8 36.6 34.7 23.5 59.6 52.1 195.9 22.5 43.5 24.5 NA NA 39.1 NA NA NA 52.8 NA 125.7 NA
51.1 33 120.3 81.5 22.6 30.3 83.1 14.6 32.1 29.8 NA NA 47.3 NA NA NA 66.4 NA 63.4 NA
66.6 NA 59.7 45.9 45 20 39.1 42.7 41.4 26.3 NA NA 55.5 NA NA NA 27.3 NA 69.4 NA
63.6 12.8 17.7 21.3 1.7 26.5 24.7 20.6 NA 35.8 NA NA 15.4 NA NA NA 17.2 NA 108.7 NA
44 1.9 17 7.9 58 0.2 94.2 0 5 0 NA NA 52.1 NA NA NA 0 NA 27.7 NA
0 0 0 0 1.1 29.4 3.7 0 0 0 NA NA 0 NA NA NA 0 NA 0 NA
112.6 133.2 70.8 117.8 132.8 157.5 183.9 128.7 100.8 56 NA NA 298.7 NA NA NA 50.6 NA 86.2 NA
60.7 187.4 173.3 143.1 300.8 129.5 243.4 129.4 171.3 107.4 NA NA 183.7 NA NA NA 160.6 NA 255.8 NA
359.8 294.3 244.6 176.2 270.7 285.9 735.5 183 286.5 114 NA NA 251.9 NA NA NA 229.3 NA 352.5 NA
32 51 63.7 40.6 NA 49.4 253.8 31.2 41.6 14.9 NA NA 105.9 NA NA NA 46.4 NA 37.5 NA
51.3 46.8 66.4 34.1 56 49 356.8 30.2 78.8 54.4 NA NA 45.2 NA NA NA 45 NA 54.7 NA
12.8 7.5 9.6 3.3 4 13.4 18.2 0.9 1.9 1.4 NA NA 29 NA NA NA 7.7 NA 5.8 NA
23.2 2.5 11.2 12.5 1 24.1 129.1 3.2 9.1 34.6 NA 24.8 13.7 NA NA NA 5 NA 17.9 NA
19.5 12.7 49.8 22.6 22.5 47.9 85 3.4 7.4 19 NA 22.7 31.3 NA NA NA 33.9 NA 12.4 NA
7.4 0.1 NA 1.3 0.3 1.5 NA 2.4 3.2 2.1 NA 2 1.1 NA NA NA 0 NA 1.4 NA
5 16 8.1 5.2 21.1 23.3 105.3 49.2 65.7 57.6 NA 5.1 13.2 NA NA NA 18.1 NA 88.3 NA
16.9 0 3.6 0.8 0 22.7 0 0 0 50.4 NA 0 6.7 NA NA NA 0.3 NA 0 NA
32.5 78.8 256.7 158.9 70.4 96.4 84.2 20.7 9.7 26.5 NA 265.1 45 NA NA NA 106.2 NA 51.8 NA
25.1 19.6 5.7 25.3 37.8 15.2 19 28.6 21.9 12.4 NA 21.3 30.5 NA NA NA 14.7 NA 32.7 NA
102.3 59 37.7 70.9 67.3 73.9 246.6 27.1 78.8 76.1 NA 174.9 116.4 NA NA NA 51.9 NA 46.1 NA
82.3 156.8 83.4 66.1 108.6 115.6 207.8 44.7 103.8 NA NA 221.3 151.1 NA NA NA 87.7 NA 138 NA
70.7 156.9 106.6 107 118.4 63.5 596.9 52.6 57.6 49 NA 177.8 140.8 NA NA NA 74.5 NA 60.8 NA
90.1 42.2 55.7 38.4 40.4 54.9 283.9 39.1 52.5 99.9 NA 86.2 105.5 NA NA NA 51.5 NA 75.1 NA
67.8 87.3 66.3 47.7 68.4 80.4 259.8 61.7 49.5 25.4 NA 89.7 209.2 NA NA NA 58.9 NA 65.9 NA
100 50.8 35.2 64.7 50.1 98.3 358.9 20.7 73.3 42.5 NA 109.7 76.7 NA NA NA 43.1 NA 104 NA
0.9 7.7 8.5 7 1.8 4.5 1.6 1.7 1.3 NA NA 19.9 12.5 NA NA NA 0 NA 5.8 NA
0.2 0.6 2.5 0.5 1 0.8 1.4 0.7 1.1 1.5 NA 0 3.5 NA NA NA 3.9 NA 5.6 NA
6.3 7.8 6 19.8 15 15 55.5 32.3 29.2 0.7 NA 32.8 17.6 NA NA NA 10.1 NA 42.8 NA
0 0 11.7 2.5 12.8 3.9 41.3 0 0 0 NA 0 0 NA NA NA 0 NA 0 NA
137 143.4 239.8 201.9 41.1 134.7 166.4 54.9 27.1 52.4 NA 224.5 159.2 NA NA NA 144.6 NA 88.7 NA
174.9 45.5 23.6 23.1 86.5 38.3 88.7 124.9 38.9 138.6 NA 38.7 63.9 NA NA NA 23.8 NA 174.7 NA
26 24.3 55.8 37.5 19.7 13.8 75 14.3 62 28.9 NA 58.8 69.1 NA NA NA 38.1 NA 43.5 NA
82.6 57.5 51.1 31.5 93.3 50.8 77.5 53.6 122.4 56.9 NA 99.9 51.3 NA NA NA 27.7 NA 21.2 NA
6 0 8.4 8 0 1 16.5 0 0.6 0 NA 0 11.9 NA NA NA 0 NA 0 NA
53.2 51.4 80.7 90.5 104.6 155.6 681 29.1 NA 71.3 NA 144.7 155.6 NA NA NA 41.2 NA 223.3 NA
23.6 27.5 34.2 15.8 25.4 13.2 41.4 11 10.9 11.3 NA 31.2 63.9 NA NA NA 32.1 NA 25.3 NA
149.7 60.2 55.6 49.4 52.2 75.5 256.4 64.1 118 74.4 NA 145 62.3 NA NA NA 55.5 NA 192.7 NA
51.3 100.5 149.6 119.2 130.2 76.3 156 26.7 94.7 54 NA 103.4 211.1 NA NA NA 143.1 NA 63.6 NA
46.7 12.9 19.4 28.5 31.1 26.5 31.6 13.6 18.1 23.4 NA 42.5 20.5 NA NA NA 15.3 NA 20.9 NA
5.6 6.2 7 4.4 4.6 1.8 9.1 18.2 2 4.9 NA 6.3 19.1 NA NA NA 7.8 NA 57.6 NA
0 0.1 0.4 17.7 11.8 41 41.8 7.5 14.8 2.3 NA 8.3 11.4 NA NA NA 7.7 NA 0.1 NA
47.8 59.8 58.8 130 37.2 54.9 103.8 69.9 20.1 25.2 NA 145.9 95.2 NA NA NA 59.8 NA 12.7 NA
71.7 50.1 25.6 51 44.2 21.1 36.3 21.8 28.8 43 NA 41.3 43 NA NA NA 33.3 NA 81.3 NA
233.6 257.4 366.7 232 290.9 92.8 540.9 242.4 208.6 132.6 NA 630 428.5 NA NA NA 297.8 NA 313.8 NA
148.6 116.1 100.2 38.9 46.3 75.2 248.5 106.3 164 55.5 NA 116.2 69.3 NA NA NA 78.9 NA 428.7 NA
33.5 75.6 54 65 57.1 9.6 26.7 8.8 20.9 19.9 NA 42.5 48.7 NA NA NA 37.5 NA 8 NA
14.9 18.9 18.5 15.2 14.7 33.3 19.3 2.5 7.8 28 NA 41.8 18.5 NA NA NA 14.8 NA 27.5 NA
90.5 175.6 111.3 76 85.5 107.3 484.3 130.4 55.8 70.3 NA 117.6 272.2 NA NA NA 63.9 NA 101.9 NA
261.2 73 57.5 60.5 46.1 96.9 318.6 70.2 88.5 133.8 NA 118.4 92.9 NA NA NA 77.5 NA 193.3 NA
69.7 129.7 163.8 181.9 150.5 88.1 138.5 30.2 55.7 95.3 NA 163.5 196.8 NA NA NA 80.8 NA 118.3 NA
1 0 1.2 2.5 1.8 1.8 5 1.3 0.7 0.5 NA 0.6 4.3 NA NA NA 0 NA 5 NA
NA 0 0 0 0 0 1.7 0 0 0 NA 0 0.4 NA NA NA 0 NA 4.9 NA
76.4 5.5 3 79.8 24.6 51.8 145.1 0 0.1 26.5 NA 0 48.6 NA NA NA 7.1 NA 103.7 NA
2.1 25.6 81 64.5 15 53.5 10.9 7.9 21.9 10.9 NA 39.7 14.1 NA NA NA 65.8 NA 10.5 NA
50.2 16.6 1.8 12.9 27.1 8.6 12.5 0 21.9 33.3 NA 36.3 28.6 NA NA NA 10.4 NA 27.5 NA
97.5 281.6 251.7 98 199.4 109.9 494.4 97.7 198.7 95.1 NA 274.9 116.3 NA NA NA 221.9 NA 214.9 NA
37 50.7 36 16.4 20 30.5 63.5 67.7 126.2 31.5 NA 83.6 27.7 NA NA NA 23 NA 65.1 NA
14.2 3.2 11 24.8 27.2 7.4 14.4 12.5 4.6 0.1 NA 31.3 20.1 NA NA NA 4.2 NA 0 NA
31.7 19.1 21.8 17.4 20.3 54.8 118 14.3 17.8 23.8 NA 29.6 15.3 NA NA NA 10.1 NA 46 NA
34 46.7 24 17.6 43.8 25.2 138.7 38 22.3 16.6 NA 44.1 53 NA NA NA 29.7 NA 52.7 NA
143 55.2 37.4 42 46.4 67.2 99.3 43.7 65.5 52.8 NA 64.7 45.6 NA NA NA 57.7 NA 138.3 NA
5.2 33.2 36.9 24.2 9.1 24.2 48.9 2.2 6.7 2.8 NA 22.5 23.4 NA NA NA 33.5 NA 10 NA
25.4 6.4 28.9 23.3 15.3 20.6 48 15.1 21.9 31.3 NA 33.1 21.7 NA NA NA 23.2 NA 41.5 NA
0.4 6.7 18.3 8 10.2 29.2 29.6 3.2 30.7 29.3 NA 18.7 5.9 NA NA NA 9.3 NA 13.2 NA
0 1.4 0.1 0 0 3.7 3.9 0 0 0 NA 0 0 NA NA NA 1.4 NA 0 NA
6.5 24.2 44.5 78.1 8 64.3 43 62 55.1 8.7 NA 104.8 44 NA NA NA 60.5 NA 75.4 NA
62.2 44.8 11 38.5 48.7 23.3 27.5 4.1 4.2 12.2 NA 63.9 48.1 NA NA NA 56.6 NA 66.2 NA
29.5 28 61.7 35.6 56 42.6 158.4 27.5 56.5 34.5 NA 126 62.6 NA NA NA 55.6 NA 19.2 NA
131 66.6 110.3 49.8 89.8 91 242.5 60.2 90.2 90.7 NA 122.9 NA NA NA NA 67.7 NA 93.1 NA
24.9 23.9 50.8 18.2 54.3 10.5 92.1 24.5 35.7 20.3 NA 87.7 NA NA NA NA 37 NA 10.9 NA
30 50.9 43.3 57.3 58.4 37.9 242.1 12.1 28.1 58.7 NA 98 NA NA NA NA 29.4 NA 107.8 NA
2.1 NA 4.4 2.5 7.6 9.5 8.9 3.1 4.1 6.3 NA 6.5 NA NA NA NA 3.2 NA 6.2 NA
88 51.9 52.2 70.3 67.6 45.9 383.6 59.4 101.3 56.3 NA 75.9 NA NA NA NA 39.4 NA 115.1 NA
0.5 4.6 29.3 NA 0 7.3 53.5 5.5 5 8.7 NA 7.2 NA NA NA NA 20.8 NA 5.3 NA
15.8 11.7 16.9 NA 24.9 16.7 19.8 73.3 39.5 48.9 NA 20.3 NA NA NA NA 12.2 NA 25.5 NA
0.5 1.3 0.4 NA 0 0 0 3.8 0.1 7.1 NA 0 NA NA NA NA 0.8 NA 19.5 NA
0 0 0 NA 0 0 89.6 0.1 8.1 0 NA 0 NA NA NA NA 0 NA 12.7 NA
0 0 0 NA 0 NA 20 19 0 0 NA 0 NA NA NA NA 0 NA 0 NA
24.4 11 7.6 NA 42.5 38.3 36.9 1.3 29.1 28.3 NA 14.5 NA NA NA NA 42 NA 38.2 NA
58.7 156.6 112.5 NA 186.5 88.1 284.3 122.7 83.5 60.6 NA 254.6 NA NA NA NA 58.9 NA 113.6 NA
184 185.9 211.4 NA 165 198.7 402.5 95.2 162.2 137.2 NA 147.4 NA NA NA NA 134 NA 274.3 NA
57.1 123.3 91.2 NA 122.3 33 304.9 28.3 26.6 58.1 NA 60.2 NA NA NA NA 74.2 NA 31.3 NA
0 5.2 0 NA 0 0.9 15.3 0 0 0 NA 0 NA NA NA NA 2.4 NA 0 NA
5.5 NA 6.6 NA 18.6 17.1 90.9 4.3 2.9 8.9 NA 13.2 NA NA NA NA 4.5 NA 6.3 NA
114 19.8 18.6 NA 20.2 85.7 215.3 12 44.1 27.1 NA 90.1 NA NA NA NA 18.5 NA 206.9 NA
0 1.4 0 NA 0 0.5 0 0 0 4.4 NA 0 NA NA NA NA 0 NA 0 NA
5.6 0.2 0.2 NA 1 4 8.4 0 0.6 6 NA 0.4 NA NA NA NA 1 NA 1.1 NA
0.9 1.3 0 NA 0 3.9 0.9 0 0 2.2 NA 0 NA NA NA NA 0 NA 0 NA
0 0 0 NA 0 0 0 0.8 0 0 NA 0 NA NA NA NA 0 NA 0 NA
167.8 114.4 275.7 NA 26.1 77 124.5 144 42 61.6 NA 274.5 NA NA NA NA 273.7 NA 70.1 NA
61.7 22.8 38.9 NA 3.4 30.6 17.8 8 10.9 18.6 NA 22.7 NA NA NA NA 37.9 NA 118.2 NA
51.2 22.3 33.7 NA 21.9 12 53 12.8 32.8 19.4 NA 22.2 NA NA NA NA 20.3 NA 19.6 NA
32.3 66.4 39.8 NA 61.9 59.2 119.7 33.3 35.2 15.4 NA 98.7 NA NA NA NA 35.3 NA 0 NA
65.1 126.9 86.8 NA 97.3 42 443.5 34.7 33.6 11.8 NA 98.2 NA NA NA NA 61.3 NA 52.6 NA
178.1 53.8 107.1 NA 74.8 205.5 590.8 45.2 48.8 163.6 NA 211.1 NA NA NA NA 98.5 NA 182 NA
18.5 42.9 21 NA 22 17.1 74 37.6 11.2 7.6 NA 19.8 NA NA NA NA 10.9 NA 7 NA
37.5 35.8 44.2 NA 50.3 59.4 204.2 6.8 20 34.8 NA 105.7 NA NA NA NA 49.7 NA 50.9 NA
39.2 82.7 91.5 NA 102.1 72 112.6 16.1 43.5 43.4 NA 108.9 NA NA NA NA 101.3 NA 74.2 NA
0.5 0.9 2.7 NA 2.9 0.5 4.7 4.6 0 5.2 NA 1.8 NA NA NA NA 0.5 NA 0.4 NA
0 0.8 1.8 NA 2.5 4.4 3.8 0 0 1.4 NA 1.3 NA NA NA NA 0 NA 0.9 NA
2.2 9.2 0.4 NA 12.1 30.2 238.3 0.3 8.8 10.4 NA 88.7 NA NA NA NA 41.3 NA 0 NA
76.8 108.3 NA NA 27.8 68.9 99.9 58.3 49.9 45.6 NA 179.9 NA NA NA NA 184.8 NA 77.6 NA
31.6 39.8 13.6 NA 22.5 65.9 68.5 0 0 14.9 NA 37.5 NA NA NA NA 22.3 NA 104.7 NA
24.2 111.6 87 NA 36.2 9.5 91.3 92.8 82.5 37.8 NA 60.2 NA NA NA NA 88.8 NA 56.7 NA
78 63.1 97.2 NA 47.6 57.4 64.5 43.5 143.4 63.5 NA 80.1 NA NA NA NA 51.1 NA 136.1 NA
41.4 114.6 59.1 NA 100.3 26.2 183 35.3 34.1 26.2 NA 165.2 NA NA NA NA 74.7 NA 20.3 NA
4.5 32.2 35.3 NA 7.4 7.6 40.9 16.7 48.8 20 NA 16.1 NA NA NA NA 47.2 NA 31.2 NA
73.9 16.5 25.2 NA 19.7 33 81.2 37.1 25.3 13.8 NA 19.2 NA NA NA NA 43.8 NA 50 NA
31.4 33 37.4 NA 18.9 38.7 116.9 5.8 12.2 NA NA 60.8 NA NA NA NA 22.6 NA 27.9 NA
35.4 49.7 57.6 NA 55.5 28.9 72.1 10.3 37.4 20 NA 48.7 NA NA NA NA 83 NA 54.8 NA
17.8 8.9 4.8 NA 17.3 12.2 NA 21.7 18.8 9.6 NA 25.8 NA NA NA NA 5.9 NA 4.4 NA
29.7 12.2 12.7 NA 6.4 66.8 63.4 46.7 18.5 109.6 NA 29.8 NA NA NA NA NA NA 16.7 NA
0 2.4 0 NA 0 0 44.9 0 0 0 NA 0 NA NA NA NA NA NA 0 NA
70.5 90.5 197.7 NA 39.3 33.6 54.1 94.3 10.1 28.8 NA 156 NA NA NA NA NA NA 33.8 NA
20.2 9.8 3.9 NA 3.1 16.8 53.8 16.1 3.7 3.6 NA 4.2 NA NA NA NA NA NA 17.1 NA
4.2 10.5 17.2 NA 9.9 9.5 36 6.3 40.4 18.6 NA 11.8 NA NA NA NA NA NA 6.6 NA
67.5 278.1 132.2 NA 93 114.5 536.3 70.9 225 101.8 192.9 106.4 NA NA NA NA NA NA 205.7 NA
63.1 158.1 110.1 NA 152.5 90.9 468.5 51.6 68.1 31.8 41.5 152.1 NA NA NA NA NA NA 82.5 NA
13.2 17 10.4 NA 1.8 17.7 44.3 15.6 27.6 30.8 13 5.2 NA NA NA NA NA NA 54.4 NA
12.9 29 47.2 NA 24.6 37.9 118.9 21.7 11.2 11.2 16.3 15 NA NA NA NA NA NA 15.6 NA
